"zpid","price","address","bedrooms","bathrooms","sqft","price_per_sqft","property_type","status","latitude","longitude","state","region","hoa","mls_number","parking_garage","description","days_on_market","year_built","acreage","front_photo","image_path","link","scraped_at"
"94618813","$220,000","111 W Lafayette St, Pine Village, IN 47975","4","2","1,844",119.31,"Single Family","For Sale",34.365444,-89.5434,"IN","Pine Village",NA,"202539694","Carport","This 4 bedroom, 2 bathroom home blends timeless farmhouse charm with modern updates. Inside, you'll find a fully renovated kitchen, spacious living areas, and a warm inviting layout perfect for family living. The newly installed metal roof adds durability and classic appeal. Outside, enjoy a large yard ideal for entertaining, gardening, or relaxing under the open sky. A carport and enclosed garage offer plenty of parking and storage space. This home is the perfect mix of comfort, character, and ",NA,"1910",NA,"","property_images/94618813_img1.jpg","https://www.zillow.com/homedetails/111-W-Lafayette-St-Pine-Village-IN-47975/94618813_zpid/",2025-11-21 08:45:05.308971
"335633957","$560,000","679 Centerpointe Cv, Oxford, MS 38655","4","3","2,289",244.65,"Single Family","For Sale",34.414803,-89.51344,"MS","Oxford",NA,"162158","2","Welcome to your chance to live in one of Oxford's most sought after neighborhoods! Meticulously maintained by its original owner, this Oakmont gem offers an ideal layout for family living. The main level includes 3 bedrooms and an open concept living area perfect for everyday comfort and entertaining! Set on a corner lot, the home features a fenced in backyard and access to Oakmont's sidewalks and walkable, family friendly streets. Upstairs, a spacious bonus room provides versatile space for wha",NA,"2019","20190.29","","property_images/335633957_img1.jpg","https://www.zillow.com/homedetails/679-Centerpointe-Cv-Oxford-MS-38655/335633957_zpid/",2025-11-21 08:45:05.308971
"78040717","$299,900","312 Highway 331, Oxford, MS 38655","3","2","1,684",178.09,"Single Family","For Sale",34.22749,-89.361015,"MS","Oxford",NA,"161498","2","Discover peaceful living in this 3 bedroom, 2 bath home nestled on a spacious 1 acre lot in the desirable Tula community. Surrounded by mature woods along the backyard, this home offers a perfect balance of privacy and nature. Additional features include: one level living for convenience and accessibility, fenced backyard with wooded views, fresh interior paint and a screened in porch for enjoying the outdoors. Don't miss this peaceful, country setting just minutes from Oxford! Set up your showi",NA,"1970","19701","","property_images/78040717_img1.jpg","https://www.zillow.com/homedetails/312-Highway-331-Oxford-MS-38655/78040717_zpid/",2025-11-21 08:47:06.226308
"78037287","$499,000","112 County Road 213, Oxford, MS 38655","4","3","2,314",215.64,"Single Family","For Sale",34.382984,-89.4752,"MS","Oxford",NA,"162162","Carport","Elegant 4-bed, 3-bath ranch-style home nestled on a picturesque 1-acre corner lot in the Oxford School District. Mature trees frame this inviting residence, centered around a spacious living room with a vaulted ceiling, wood-burning fireplace, & wet bar. A formal dining room leads seamlessly into the well-appointed kitchen & large laundry room. The primary suite offers two closets & a private en-suite bath, while each guest bedroom features its own walk-in closet. A sunroom off of the dining roo",NA,"1983","19831","","property_images/78037287_img1.jpg","https://www.zillow.com/homedetails/112-County-Road-213-Oxford-MS-38655/78037287_zpid/",2025-11-21 08:47:06.226308
"78035621","$906,500","303 Woodland Hills Dr, Oxford, MS 38655","4","4","3,369",269.07,"Single Family","For Sale",34.402428,-89.50507,"MS","Oxford",NA,"162133","2","This beautiful 4bed/3.5bath 2-story home features a pool and pool house. A fenced yard, lush landscaping and a pergola that creates a perfect space for entertaining. Inside you'll find custom built-ins in the dining room, living room and office/sitting room off the primary suite. The primary en-suite has a soaking tub, separate vanities and walk-in closet. Upstairs, the spacious bedrooms provide plenty of room for family or guest.",NA,"1995","19952","","property_images/78035621_img1.jpg","https://www.zillow.com/homedetails/303-Woodland-Hills-Dr-Oxford-MS-38655/78035621_zpid/",2025-11-21 08:47:06.226308
"414547874","$599,000","Highway 9w, Oxford, MS 38655","4","4","2,246",266.7,"Single Family","For Sale",34.24666,-89.513725,"MS","Oxford",NA,"162094","2","Another beautiful home by GTV Properties! Great location into town , approx 5 minutes. Surrounded by trees for privacy on 5 acre lot . 3 bedrooms 2.5 baths downstairs and 1 bedroom 1 bath upstairs . Can possibly still choose some of the finishes if you hurry !",NA,"2025","20255.06","","property_images/414547874_img1.jpg","https://www.zillow.com/homedetails/Highway-9w-Oxford-MS-38655/414547874_zpid/",2025-11-21 08:47:06.226308
"78037151","$384,700","33 County Road 224, Oxford, MS 38655","3","2","1,936",198.71,"Single Family","For Sale",34.365986,-89.51882,"MS","Oxford",NA,"161810","2","Check out this one level three bedroom, move in condition home on a large lot in the Oxford School District. This home has no carpet! Hardwood floors throughout and tile in the kitchen. The large master bedroom features a separate tub, walk in shower and his and her closets. The home also provides a formal dining room, eat in kitchen, stainless steal appliances. The family room opens to a covered patio, overlooking a fenced in backyard that features garden shed, and a 2 car garage with extra sto",NA,"1998","19980.66","","property_images/78037151_img1.jpg","https://www.zillow.com/homedetails/33-County-Road-224-Oxford-MS-38655/78037151_zpid/",2025-11-21 08:47:06.226308
"78040292","$315,000","321 Blair Cv, Oxford, MS 38655","3","2","1,610",195.65,"Single Family","For Sale",34.253284,-89.5322,"MS","Oxford",NA,"161926","2","Beautifully updated 3 bed, 2 bath home, plus an office/bonus space on a spacious 0.51-acre lot in Shelbi's Place! This move-in ready gem features fresh paint, new lighting, fans, fixtures, and new tile. Enjoy a luxurious jetted tub in the primary bath or the stand alone shower, plus a brand-new fridge and stove in the kitchen. Recent exterior upgrades include new gutters and French drains. The huge backyard (one of the largest in the neighborhood) offers endless possibilities for entertaining, g",NA,"2003","20030.51","","property_images/78040292_img1.jpg","https://www.zillow.com/homedetails/321-Blair-Cv-Oxford-MS-38655/78040292_zpid/",2025-11-21 08:47:06.226308
"78040720","$449,500","300 Highway 331, Oxford, MS 38655","4","2","2,400",187.29,"Single Family","For Sale",34.22936,-89.36094,"MS","Oxford",NA,"162154","2","WELCOME HOME TO 300 MS-331, SET ON 3.2 PEACEFUL ACRES IN THE HIGHLY SOUGHT-AFTER LAFAYETTE COUNTY. Featuring four bedrooms and two baths, with two bedrooms and one bath downstairs, plus two bedrooms, one bath, and an office space upstairs, this 2,400 square foot country home offers the perfect blend of space, comfort, and privacy. Enjoy the peace of mind of a brand-new roof installed this year, along with two storage sheds, a two-car garage for added convenience, and a Briggs & Stratton generato",NA,"1971","19713.2","","property_images/78040720_img1.jpg","https://www.zillow.com/homedetails/300-Highway-331-Oxford-MS-38655/78040720_zpid/",2025-11-21 08:47:06.226308
"94618813","$220,000","111 W Lafayette St, Pine Village, IN 47975","4","2","1,844",119.31,"Single Family","For Sale",34.365444,-89.5434,"IN","Pine Village",NA,"202539694","Carport","This 4 bedroom, 2 bathroom home blends timeless farmhouse charm with modern updates. Inside, you'll find a fully renovated kitchen, spacious living areas, and a warm inviting layout perfect for family living. The newly installed metal roof adds durability and classic appeal. Outside, enjoy a large yard ideal for entertaining, gardening, or relaxing under the open sky. A carport and enclosed garage offer plenty of parking and storage space. This home is the perfect mix of comfort, character, and ",NA,"1910",NA,"","property_images/94618813_img1.jpg","https://www.zillow.com/homedetails/111-W-Lafayette-St-Pine-Village-IN-47975/94618813_zpid/",2025-11-21 08:47:06.226308
"335633957","$560,000","679 Centerpointe Cv, Oxford, MS 38655","4","3","2,289",244.65,"Single Family","For Sale",34.414803,-89.51344,"MS","Oxford",NA,"162158","2","Welcome to your chance to live in one of Oxford's most sought after neighborhoods! Meticulously maintained by its original owner, this Oakmont gem offers an ideal layout for family living. The main level includes 3 bedrooms and an open concept living area perfect for everyday comfort and entertaining! Set on a corner lot, the home features a fenced in backyard and access to Oakmont's sidewalks and walkable, family friendly streets. Upstairs, a spacious bonus room provides versatile space for wha",NA,"2019","20190.29","","property_images/335633957_img1.jpg","https://www.zillow.com/homedetails/679-Centerpointe-Cv-Oxford-MS-38655/335633957_zpid/",2025-11-21 08:47:06.226308
"78040717","$299,900","312 Highway 331, Oxford, MS 38655","3","2","1,684",178.09,"Single Family","For Sale",34.22749,-89.361015,"MS","Oxford",NA,"161498","2","Discover peaceful living in this 3 bedroom, 2 bath home nestled on a spacious 1 acre lot in the desirable Tula community. Surrounded by mature woods along the backyard, this home offers a perfect balance of privacy and nature. Additional features include: one level living for convenience and accessibility, fenced backyard with wooded views, fresh interior paint and a screened in porch for enjoying the outdoors. Don't miss this peaceful, country setting just minutes from Oxford! Set up your showi",NA,"1970","19701","","property_images/78040717_img1.jpg","https://www.zillow.com/homedetails/312-Highway-331-Oxford-MS-38655/78040717_zpid/",2025-11-21 08:49:08.13641
"78037287","$499,000","112 County Road 213, Oxford, MS 38655","4","3","2,314",215.64,"Single Family","For Sale",34.382984,-89.4752,"MS","Oxford",NA,"162162","Carport","Elegant 4-bed, 3-bath ranch-style home nestled on a picturesque 1-acre corner lot in the Oxford School District. Mature trees frame this inviting residence, centered around a spacious living room with a vaulted ceiling, wood-burning fireplace, & wet bar. A formal dining room leads seamlessly into the well-appointed kitchen & large laundry room. The primary suite offers two closets & a private en-suite bath, while each guest bedroom features its own walk-in closet. A sunroom off of the dining roo",NA,"1983","19831","","property_images/78037287_img1.jpg","https://www.zillow.com/homedetails/112-County-Road-213-Oxford-MS-38655/78037287_zpid/",2025-11-21 08:49:08.13641
"78035621","$906,500","303 Woodland Hills Dr, Oxford, MS 38655","4","4","3,369",269.07,"Single Family","For Sale",34.402428,-89.50507,"MS","Oxford",NA,"162133","2","This beautiful 4bed/3.5bath 2-story home features a pool and pool house. A fenced yard, lush landscaping and a pergola that creates a perfect space for entertaining. Inside you'll find custom built-ins in the dining room, living room and office/sitting room off the primary suite. The primary en-suite has a soaking tub, separate vanities and walk-in closet. Upstairs, the spacious bedrooms provide plenty of room for family or guest.",NA,"1995","19952","","property_images/78035621_img1.jpg","https://www.zillow.com/homedetails/303-Woodland-Hills-Dr-Oxford-MS-38655/78035621_zpid/",2025-11-21 08:49:08.13641
"414547874","$599,000","Highway 9w, Oxford, MS 38655","4","4","2,246",266.7,"Single Family","For Sale",34.24666,-89.513725,"MS","Oxford",NA,"162094","2","Another beautiful home by GTV Properties! Great location into town , approx 5 minutes. Surrounded by trees for privacy on 5 acre lot . 3 bedrooms 2.5 baths downstairs and 1 bedroom 1 bath upstairs . Can possibly still choose some of the finishes if you hurry !",NA,"2025","20255.06","","property_images/414547874_img1.jpg","https://www.zillow.com/homedetails/Highway-9w-Oxford-MS-38655/414547874_zpid/",2025-11-21 08:49:08.13641
"78037151","$384,700","33 County Road 224, Oxford, MS 38655","3","2","1,936",198.71,"Single Family","For Sale",34.365986,-89.51882,"MS","Oxford",NA,"161810","2","Check out this one level three bedroom, move in condition home on a large lot in the Oxford School District. This home has no carpet! Hardwood floors throughout and tile in the kitchen. The large master bedroom features a separate tub, walk in shower and his and her closets. The home also provides a formal dining room, eat in kitchen, stainless steal appliances. The family room opens to a covered patio, overlooking a fenced in backyard that features garden shed, and a 2 car garage with extra sto",NA,"1998","19980.66","","property_images/78037151_img1.jpg","https://www.zillow.com/homedetails/33-County-Road-224-Oxford-MS-38655/78037151_zpid/",2025-11-21 08:49:08.13641
"78040292","$315,000","321 Blair Cv, Oxford, MS 38655","3","2","1,610",195.65,"Single Family","For Sale",34.253284,-89.5322,"MS","Oxford",NA,"161926","2","Beautifully updated 3 bed, 2 bath home, plus an office/bonus space on a spacious 0.51-acre lot in Shelbi's Place! This move-in ready gem features fresh paint, new lighting, fans, fixtures, and new tile. Enjoy a luxurious jetted tub in the primary bath or the stand alone shower, plus a brand-new fridge and stove in the kitchen. Recent exterior upgrades include new gutters and French drains. The huge backyard (one of the largest in the neighborhood) offers endless possibilities for entertaining, g",NA,"2003","20030.51","","property_images/78040292_img1.jpg","https://www.zillow.com/homedetails/321-Blair-Cv-Oxford-MS-38655/78040292_zpid/",2025-11-21 08:49:08.13641
"78040720","$449,500","300 Highway 331, Oxford, MS 38655","4","2","2,400",187.29,"Single Family","For Sale",34.22936,-89.36094,"MS","Oxford",NA,"162154","2","WELCOME HOME TO 300 MS-331, SET ON 3.2 PEACEFUL ACRES IN THE HIGHLY SOUGHT-AFTER LAFAYETTE COUNTY. Featuring four bedrooms and two baths, with two bedrooms and one bath downstairs, plus two bedrooms, one bath, and an office space upstairs, this 2,400 square foot country home offers the perfect blend of space, comfort, and privacy. Enjoy the peace of mind of a brand-new roof installed this year, along with two storage sheds, a two-car garage for added convenience, and a Briggs & Stratton generato",NA,"1971","19713.2","","property_images/78040720_img1.jpg","https://www.zillow.com/homedetails/300-Highway-331-Oxford-MS-38655/78040720_zpid/",2025-11-21 08:49:08.13641
"94618813","$220,000","111 W Lafayette St, Pine Village, IN 47975","4","2","1,844",119.31,"Single Family","For Sale",34.365444,-89.5434,"IN","Pine Village",NA,"202539694","Carport","This 4 bedroom, 2 bathroom home blends timeless farmhouse charm with modern updates. Inside, you'll find a fully renovated kitchen, spacious living areas, and a warm inviting layout perfect for family living. The newly installed metal roof adds durability and classic appeal. Outside, enjoy a large yard ideal for entertaining, gardening, or relaxing under the open sky. A carport and enclosed garage offer plenty of parking and storage space. This home is the perfect mix of comfort, character, and ",NA,"1910",NA,"","property_images/94618813_img1.jpg","https://www.zillow.com/homedetails/111-W-Lafayette-St-Pine-Village-IN-47975/94618813_zpid/",2025-11-21 08:49:08.13641
"335633957","$560,000","679 Centerpointe Cv, Oxford, MS 38655","4","3","2,289",244.65,"Single Family","For Sale",34.414803,-89.51344,"MS","Oxford",NA,"162158","2","Welcome to your chance to live in one of Oxford's most sought after neighborhoods! Meticulously maintained by its original owner, this Oakmont gem offers an ideal layout for family living. The main level includes 3 bedrooms and an open concept living area perfect for everyday comfort and entertaining! Set on a corner lot, the home features a fenced in backyard and access to Oakmont's sidewalks and walkable, family friendly streets. Upstairs, a spacious bonus room provides versatile space for wha",NA,"2019","20190.29","","property_images/335633957_img1.jpg","https://www.zillow.com/homedetails/679-Centerpointe-Cv-Oxford-MS-38655/335633957_zpid/",2025-11-21 08:49:08.13641
"78040717","$299,900","312 Highway 331, Oxford, MS 38655","3","2","1,684",178.09,"Single Family","For Sale",34.22749,-89.361015,"MS","Oxford",NA,"161498","2","Discover peaceful living in this 3 bedroom, 2 bath home nestled on a spacious 1 acre lot in the desirable Tula community. Surrounded by mature woods along the backyard, this home offers a perfect balance of privacy and nature. Additional features include: one level living for convenience and accessibility, fenced backyard with wooded views, fresh interior paint and a screened in porch for enjoying the outdoors. Don't miss this peaceful, country setting just minutes from Oxford! Set up your showi",NA,"1970","19701","","property_images/78040717_img1.jpg","https://www.zillow.com/homedetails/312-Highway-331-Oxford-MS-38655/78040717_zpid/",2025-11-21 08:51:10.898364
"78037287","$499,000","112 County Road 213, Oxford, MS 38655","4","3","2,314",215.64,"Single Family","For Sale",34.382984,-89.4752,"MS","Oxford",NA,"162162","Carport","Elegant 4-bed, 3-bath ranch-style home nestled on a picturesque 1-acre corner lot in the Oxford School District. Mature trees frame this inviting residence, centered around a spacious living room with a vaulted ceiling, wood-burning fireplace, & wet bar. A formal dining room leads seamlessly into the well-appointed kitchen & large laundry room. The primary suite offers two closets & a private en-suite bath, while each guest bedroom features its own walk-in closet. A sunroom off of the dining roo",NA,"1983","19831","","property_images/78037287_img1.jpg","https://www.zillow.com/homedetails/112-County-Road-213-Oxford-MS-38655/78037287_zpid/",2025-11-21 08:51:10.898364
"78035621","$906,500","303 Woodland Hills Dr, Oxford, MS 38655","4","4","3,369",269.07,"Single Family","For Sale",34.402428,-89.50507,"MS","Oxford",NA,"162133","2","This beautiful 4bed/3.5bath 2-story home features a pool and pool house. A fenced yard, lush landscaping and a pergola that creates a perfect space for entertaining. Inside you'll find custom built-ins in the dining room, living room and office/sitting room off the primary suite. The primary en-suite has a soaking tub, separate vanities and walk-in closet. Upstairs, the spacious bedrooms provide plenty of room for family or guest.",NA,"1995","19952","","property_images/78035621_img1.jpg","https://www.zillow.com/homedetails/303-Woodland-Hills-Dr-Oxford-MS-38655/78035621_zpid/",2025-11-21 08:51:10.898364
"414547874","$599,000","Highway 9w, Oxford, MS 38655","4","4","2,246",266.7,"Single Family","For Sale",34.24666,-89.513725,"MS","Oxford",NA,"162094","2","Another beautiful home by GTV Properties! Great location into town , approx 5 minutes. Surrounded by trees for privacy on 5 acre lot . 3 bedrooms 2.5 baths downstairs and 1 bedroom 1 bath upstairs . Can possibly still choose some of the finishes if you hurry !",NA,"2025","20255.06","","property_images/414547874_img1.jpg","https://www.zillow.com/homedetails/Highway-9w-Oxford-MS-38655/414547874_zpid/",2025-11-21 08:51:10.898364
"78037151","$384,700","33 County Road 224, Oxford, MS 38655","3","2","1,936",198.71,"Single Family","For Sale",34.365986,-89.51882,"MS","Oxford",NA,"161810","2","Check out this one level three bedroom, move in condition home on a large lot in the Oxford School District. This home has no carpet! Hardwood floors throughout and tile in the kitchen. The large master bedroom features a separate tub, walk in shower and his and her closets. The home also provides a formal dining room, eat in kitchen, stainless steal appliances. The family room opens to a covered patio, overlooking a fenced in backyard that features garden shed, and a 2 car garage with extra sto",NA,"1998","19980.66","","property_images/78037151_img1.jpg","https://www.zillow.com/homedetails/33-County-Road-224-Oxford-MS-38655/78037151_zpid/",2025-11-21 08:51:10.898364
"78040292","$315,000","321 Blair Cv, Oxford, MS 38655","3","2","1,610",195.65,"Single Family","For Sale",34.253284,-89.5322,"MS","Oxford",NA,"161926","2","Beautifully updated 3 bed, 2 bath home, plus an office/bonus space on a spacious 0.51-acre lot in Shelbi's Place! This move-in ready gem features fresh paint, new lighting, fans, fixtures, and new tile. Enjoy a luxurious jetted tub in the primary bath or the stand alone shower, plus a brand-new fridge and stove in the kitchen. Recent exterior upgrades include new gutters and French drains. The huge backyard (one of the largest in the neighborhood) offers endless possibilities for entertaining, g",NA,"2003","20030.51","","property_images/78040292_img1.jpg","https://www.zillow.com/homedetails/321-Blair-Cv-Oxford-MS-38655/78040292_zpid/",2025-11-21 08:51:10.898364
"78040720","$449,500","300 Highway 331, Oxford, MS 38655","4","2","2,400",187.29,"Single Family","For Sale",34.22936,-89.36094,"MS","Oxford",NA,"162154","2","WELCOME HOME TO 300 MS-331, SET ON 3.2 PEACEFUL ACRES IN THE HIGHLY SOUGHT-AFTER LAFAYETTE COUNTY. Featuring four bedrooms and two baths, with two bedrooms and one bath downstairs, plus two bedrooms, one bath, and an office space upstairs, this 2,400 square foot country home offers the perfect blend of space, comfort, and privacy. Enjoy the peace of mind of a brand-new roof installed this year, along with two storage sheds, a two-car garage for added convenience, and a Briggs & Stratton generato",NA,"1971","19713.2","","property_images/78040720_img1.jpg","https://www.zillow.com/homedetails/300-Highway-331-Oxford-MS-38655/78040720_zpid/",2025-11-21 08:51:10.898364
"94618813","$220,000","111 W Lafayette St, Pine Village, IN 47975","4","2","1,844",119.31,"Single Family","For Sale",34.365444,-89.5434,"IN","Pine Village",NA,"202539694","Carport","This 4 bedroom, 2 bathroom home blends timeless farmhouse charm with modern updates. Inside, you'll find a fully renovated kitchen, spacious living areas, and a warm inviting layout perfect for family living. The newly installed metal roof adds durability and classic appeal. Outside, enjoy a large yard ideal for entertaining, gardening, or relaxing under the open sky. A carport and enclosed garage offer plenty of parking and storage space. This home is the perfect mix of comfort, character, and ",NA,"1910",NA,"","property_images/94618813_img1.jpg","https://www.zillow.com/homedetails/111-W-Lafayette-St-Pine-Village-IN-47975/94618813_zpid/",2025-11-21 08:51:10.898364
"335633957","$560,000","679 Centerpointe Cv, Oxford, MS 38655","4","3","2,289",244.65,"Single Family","For Sale",34.414803,-89.51344,"MS","Oxford",NA,"162158","2","Welcome to your chance to live in one of Oxford's most sought after neighborhoods! Meticulously maintained by its original owner, this Oakmont gem offers an ideal layout for family living. The main level includes 3 bedrooms and an open concept living area perfect for everyday comfort and entertaining! Set on a corner lot, the home features a fenced in backyard and access to Oakmont's sidewalks and walkable, family friendly streets. Upstairs, a spacious bonus room provides versatile space for wha",NA,"2019","20190.29","","property_images/335633957_img1.jpg","https://www.zillow.com/homedetails/679-Centerpointe-Cv-Oxford-MS-38655/335633957_zpid/",2025-11-21 08:51:10.898364
"78040717","$299,900","312 Highway 331, Oxford, MS 38655","3","2","1,684",178.09,"Single Family","For Sale",34.22749,-89.361015,"MS","Oxford",NA,"161498","2","Discover peaceful living in this 3 bedroom, 2 bath home nestled on a spacious 1 acre lot in the desirable Tula community. Surrounded by mature woods along the backyard, this home offers a perfect balance of privacy and nature. Additional features include: one level living for convenience and accessibility, fenced backyard with wooded views, fresh interior paint and a screened in porch for enjoying the outdoors. Don't miss this peaceful, country setting just minutes from Oxford! Set up your showi",NA,"1970","19701","","property_images/78040717_img1.jpg","https://www.zillow.com/homedetails/312-Highway-331-Oxford-MS-38655/78040717_zpid/",2025-11-21 08:53:12.495243
"78037287","$499,000","112 County Road 213, Oxford, MS 38655","4","3","2,314",215.64,"Single Family","For Sale",34.382984,-89.4752,"MS","Oxford",NA,"162162","Carport","Elegant 4-bed, 3-bath ranch-style home nestled on a picturesque 1-acre corner lot in the Oxford School District. Mature trees frame this inviting residence, centered around a spacious living room with a vaulted ceiling, wood-burning fireplace, & wet bar. A formal dining room leads seamlessly into the well-appointed kitchen & large laundry room. The primary suite offers two closets & a private en-suite bath, while each guest bedroom features its own walk-in closet. A sunroom off of the dining roo",NA,"1983","19831","","property_images/78037287_img1.jpg","https://www.zillow.com/homedetails/112-County-Road-213-Oxford-MS-38655/78037287_zpid/",2025-11-21 08:53:12.495243
"78035621","$906,500","303 Woodland Hills Dr, Oxford, MS 38655","4","4","3,369",269.07,"Single Family","For Sale",34.402428,-89.50507,"MS","Oxford",NA,"162133","2","This beautiful 4bed/3.5bath 2-story home features a pool and pool house. A fenced yard, lush landscaping and a pergola that creates a perfect space for entertaining. Inside you'll find custom built-ins in the dining room, living room and office/sitting room off the primary suite. The primary en-suite has a soaking tub, separate vanities and walk-in closet. Upstairs, the spacious bedrooms provide plenty of room for family or guest.",NA,"1995","19952","","property_images/78035621_img1.jpg","https://www.zillow.com/homedetails/303-Woodland-Hills-Dr-Oxford-MS-38655/78035621_zpid/",2025-11-21 08:53:12.495243
"414547874","$599,000","Highway 9w, Oxford, MS 38655","4","4","2,246",266.7,"Single Family","For Sale",34.24666,-89.513725,"MS","Oxford",NA,"162094","2","Another beautiful home by GTV Properties! Great location into town , approx 5 minutes. Surrounded by trees for privacy on 5 acre lot . 3 bedrooms 2.5 baths downstairs and 1 bedroom 1 bath upstairs . Can possibly still choose some of the finishes if you hurry !",NA,"2025","20255.06","","property_images/414547874_img1.jpg","https://www.zillow.com/homedetails/Highway-9w-Oxford-MS-38655/414547874_zpid/",2025-11-21 08:53:12.495243
"78037151","$384,700","33 County Road 224, Oxford, MS 38655","3","2","1,936",198.71,"Single Family","For Sale",34.365986,-89.51882,"MS","Oxford",NA,"161810","2","Check out this one level three bedroom, move in condition home on a large lot in the Oxford School District. This home has no carpet! Hardwood floors throughout and tile in the kitchen. The large master bedroom features a separate tub, walk in shower and his and her closets. The home also provides a formal dining room, eat in kitchen, stainless steal appliances. The family room opens to a covered patio, overlooking a fenced in backyard that features garden shed, and a 2 car garage with extra sto",NA,"1998","19980.66","","property_images/78037151_img1.jpg","https://www.zillow.com/homedetails/33-County-Road-224-Oxford-MS-38655/78037151_zpid/",2025-11-21 08:53:12.495243
"78040292","$315,000","321 Blair Cv, Oxford, MS 38655","3","2","1,610",195.65,"Single Family","For Sale",34.253284,-89.5322,"MS","Oxford",NA,"161926","2","Beautifully updated 3 bed, 2 bath home, plus an office/bonus space on a spacious 0.51-acre lot in Shelbi's Place! This move-in ready gem features fresh paint, new lighting, fans, fixtures, and new tile. Enjoy a luxurious jetted tub in the primary bath or the stand alone shower, plus a brand-new fridge and stove in the kitchen. Recent exterior upgrades include new gutters and French drains. The huge backyard (one of the largest in the neighborhood) offers endless possibilities for entertaining, g",NA,"2003","20030.51","","property_images/78040292_img1.jpg","https://www.zillow.com/homedetails/321-Blair-Cv-Oxford-MS-38655/78040292_zpid/",2025-11-21 08:53:12.495243
"78040720","$449,500","300 Highway 331, Oxford, MS 38655","4","2","2,400",187.29,"Single Family","For Sale",34.22936,-89.36094,"MS","Oxford",NA,"162154","2","WELCOME HOME TO 300 MS-331, SET ON 3.2 PEACEFUL ACRES IN THE HIGHLY SOUGHT-AFTER LAFAYETTE COUNTY. Featuring four bedrooms and two baths, with two bedrooms and one bath downstairs, plus two bedrooms, one bath, and an office space upstairs, this 2,400 square foot country home offers the perfect blend of space, comfort, and privacy. Enjoy the peace of mind of a brand-new roof installed this year, along with two storage sheds, a two-car garage for added convenience, and a Briggs & Stratton generato",NA,"1971","19713.2","","property_images/78040720_img1.jpg","https://www.zillow.com/homedetails/300-Highway-331-Oxford-MS-38655/78040720_zpid/",2025-11-21 08:53:12.495243
"94618813","$220,000","111 W Lafayette St, Pine Village, IN 47975","4","2","1,844",119.31,"Single Family","For Sale",34.365444,-89.5434,"IN","Pine Village",NA,"202539694","Carport","This 4 bedroom, 2 bathroom home blends timeless farmhouse charm with modern updates. Inside, you'll find a fully renovated kitchen, spacious living areas, and a warm inviting layout perfect for family living. The newly installed metal roof adds durability and classic appeal. Outside, enjoy a large yard ideal for entertaining, gardening, or relaxing under the open sky. A carport and enclosed garage offer plenty of parking and storage space. This home is the perfect mix of comfort, character, and ",NA,"1910",NA,"","property_images/94618813_img1.jpg","https://www.zillow.com/homedetails/111-W-Lafayette-St-Pine-Village-IN-47975/94618813_zpid/",2025-11-21 08:53:12.495243
"335633957","$560,000","679 Centerpointe Cv, Oxford, MS 38655","4","3","2,289",244.65,"Single Family","For Sale",34.414803,-89.51344,"MS","Oxford",NA,"162158","2","Welcome to your chance to live in one of Oxford's most sought after neighborhoods! Meticulously maintained by its original owner, this Oakmont gem offers an ideal layout for family living. The main level includes 3 bedrooms and an open concept living area perfect for everyday comfort and entertaining! Set on a corner lot, the home features a fenced in backyard and access to Oakmont's sidewalks and walkable, family friendly streets. Upstairs, a spacious bonus room provides versatile space for wha",NA,"2019","20190.29","","property_images/335633957_img1.jpg","https://www.zillow.com/homedetails/679-Centerpointe-Cv-Oxford-MS-38655/335633957_zpid/",2025-11-21 08:53:12.495243
"78040717","$299,900","312 Highway 331, Oxford, MS 38655","3","2","1,684",178.09,"Single Family","For Sale",34.22749,-89.361015,"MS","Oxford",NA,"161498","2","Discover peaceful living in this 3 bedroom, 2 bath home nestled on a spacious 1 acre lot in the desirable Tula community. Surrounded by mature woods along the backyard, this home offers a perfect balance of privacy and nature. Additional features include: one level living for convenience and accessibility, fenced backyard with wooded views, fresh interior paint and a screened in porch for enjoying the outdoors. Don't miss this peaceful, country setting just minutes from Oxford! Set up your showi",NA,"1970","19701","","property_images/78040717_img1.jpg","https://www.zillow.com/homedetails/312-Highway-331-Oxford-MS-38655/78040717_zpid/",2025-11-21 08:55:13.746935
"78037287","$499,000","112 County Road 213, Oxford, MS 38655","4","3","2,314",215.64,"Single Family","For Sale",34.382984,-89.4752,"MS","Oxford",NA,"162162","Carport","Elegant 4-bed, 3-bath ranch-style home nestled on a picturesque 1-acre corner lot in the Oxford School District. Mature trees frame this inviting residence, centered around a spacious living room with a vaulted ceiling, wood-burning fireplace, & wet bar. A formal dining room leads seamlessly into the well-appointed kitchen & large laundry room. The primary suite offers two closets & a private en-suite bath, while each guest bedroom features its own walk-in closet. A sunroom off of the dining roo",NA,"1983","19831","","property_images/78037287_img1.jpg","https://www.zillow.com/homedetails/112-County-Road-213-Oxford-MS-38655/78037287_zpid/",2025-11-21 08:55:13.746935
